"Zupid","sku","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"74563fe7ec6a7c294ffab46f28bd6200","0000000139120","GEPA Fairtrade Italienischer Bio Espresso würzig aromatisch ganze Bohnen","20.99","EUR",,"Kaffee ganze Bohnen. 100% Arabica-Bohnen, original italienischer Espresso in Bioqualität.","Kaffee / Feinkost / Bohnen & gemahlen / GEPA-Fairtrade Kaffee",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/gepaespressowrzig.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/gepaespressowrzig.jpg","GEPA","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[KgtEu1UKOganjwhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"431e5bfb029fa738f89ea44d8e021ce9","0000000147947","Mydays Magic Box Schlemmen und Träumen für Zwei","199.00","EUR",,"Was wäre das Leben ohne Genuss?","Geschenke / Mydays Erlebnisgutscheine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/magicbox_schlemmen_rgb_300_p1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/magicbox_schlemmen_rgb_300_p1.jpg","Mydays Magic Box","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[d0h4d08dd08689939.84940430]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"c7866af0d4b5ff35eed5499c2e390349","0000000148629","Smirnoff Vodka & Cola Dose","2.99","EUR",,"Enthält Koffein.","Spirituosen / Dunkle Spirituosen / Mixgetränke in Dosen",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/smirnoffcola_300_p1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/smirnoffcola_300_p1.jpg","Smirnoff","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997e9d2f5249.53998479]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"1a56931248fc0df176a2d82c0f43fde3","0000000149646","Lillet Aperitif Blanc","13.99","EUR",,"Weinlikör aus Frankreich","Spirituosen / Liköre / Szene Drinks",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/lillet-aperitif-wei_preview.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/lillet-aperitif-wei_preview.png","Lillet","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[3b65e02a947ec572a8e467237c805f91]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"5bc92afff2575c27356937763892fb86","0000000150912","Mydays Magic Box Zauberhafte Unterkünfte für Zwei","69.00","EUR",,"Zeit für einen Tapetenwechsel.","Geschenke / Mydays Erlebnisgutscheine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/magicbox_zauberhafteu_rgb_3_p1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/magicbox_zauberhafteu_rgb_3_p1.jpg","Mydays Magic Box","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[d0h4d08dc4c69c994.82061268]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"05939dd52d098baae4fb21b6ce60b745","0000000151618","Drambuie Whisky-Liqueur","21.99","EUR",,"Eine schottische Spezialität, weltweit in aller Munde. Neue Optik - gleicher Inhalt.","Spirituosen / Whisky / Whisky-Liqueur",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/drambuie_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/drambuie_500_z1.jpg","Drambuie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[viCmCceyFJhnduiGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"42cf0c0ac75e583a896b72c2c8194b38","0000000154501","Heilemann Confiserie Unsere Besten Praliné-Composition","6.95","EUR",,"Erlesene Confiserie-Pralinés nach klassischer Rezeptur.","Kaffee / Feinkost / Feinkost / Heilemann Confiserie",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/unserebesten125g.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/unserebesten125g.jpg","Heilemann Confiserie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[aq14b21f42768dda4.96309066]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"131da347e3f5d3ec3691fa49391276cf","0000000155160","Heilemann Confiserie Hochfeine Edelbitter Praliné-Composition","6.95","EUR",,"Feinherbe Confiserie-Pralinés aus edelbitterer Chocolade.","Kaffee / Feinkost / Feinkost / Heilemann Confiserie",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/ausleseedelbitter.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/ausleseedelbitter.jpg","Heilemann Confiserie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[aq14b21fa307b10c1.10905229]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"a85bb28b03c2e4513ab221ce684c8d5d","0000000155900","Heilemann Confiserie Hochfeine Trüffel Praliné-Composition","6.95","EUR",,"Erlesene Confiserie-Trüffel mit raffinierten Füllungen.","Kaffee / Feinkost / Feinkost / Heilemann Confiserie",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/auslesetrffel.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/auslesetrffel.jpg","Heilemann Confiserie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[aq14b21f952ccfb72.11977394]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"3dd81ba33d1950093adf4a4a2a9b6290","0000000165372","Osborne Solaz Tempranillo Cabernet Sauvignon Rotwein","5.49","EUR",,"Rotwein - Spanien - 87 PARKER PUNKTE, WEINWIRTSCHAFT: Top 100 Weine des Jahres 2006.","Weinkeller / Rotwein / Spanien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/osbornesolaz500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/osbornesolaz500_z1.jpg","Osborne Solaz","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[zZRxGWW35BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"778339bc74e50c9f8a66799658176441","0000000165396","Baron Philippe Rothschild Cadet d'Oc Cabernet Sauvignon","5.99","EUR",,"Rotwein - Frankreich - Languedoc-Roussillon.","Weinkeller / Rotwein / Frankreich Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cadetdoccabsauv_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cadetdoccabsauv_500_z1.jpg","Baron Philippe Rothschild","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[KbPqfsaRIIzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"d8b6b6561c69a19849f0e317fd99123e","0000000165952","Baron Philippe Rothschild Cadet d'Oc Merlot","5.99","EUR",,"Rotwein - Frankreich - Languedoc-Roussillon.","Weinkeller / Rotwein / Frankreich Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cadetdocmerlot_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cadetdocmerlot_500_z1.jpg","Baron Philippe Rothschild","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[TMJ73zUQIIzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"0b1e8d7b5d7c554f2b78a004e13c69c8","0000000166108","Golden Kaan Cabernet Sauvignon 2011","5.49","EUR",,"Rotwein - Südafrika - Western Cape. Dieser Cabernet Sauvignon mit der fruchtigen Note der Kirsche und elegant eingebundenem Tannin harmoniert hervorragend zu gegrilltem Fleisch.","Weinkeller / Rotwein / Südafrika Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/e9090fecf717460197937f9677c919df-6002323000785_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/e9090fecf717460197937f9677c919df-6002323000785_iq.jpg","Golden Kaan","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[bDG36CIKMzamXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b4fb2acaf56304b4ae5848ebd7ce7741","0000000166115","Golden Kaan Merlot Rotwein JG 2011","5.49","EUR",,"Rotwein - Südafrika - Western Cape. Ein weicher, eleganter Merlot mit Aromen der Johannisbeere. Genießen Sie diesen Rotwein zu allen Arten von Fleisch.","Weinkeller / Rotwein / Südafrika Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/e9090fecf717460197937f9677c919df-6002323000761_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/e9090fecf717460197937f9677c919df-6002323000761_iq.jpg","Golden Kaan","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[sEJcGM0LMzamXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"85fc94303dda405d92eeb8fa4a816cff","0000000166122","Golden Kaan Pinotage Rotwein JG 2010","5.49","EUR",,"Rotwein - Südafrika - Western Cape. Der Duft von süßen Pflaumen und roten Beeren ist typisch für diese südafrikanische Rebsorten. Genießen Sie ihn zu allen Arten von Fleisch.","Weinkeller / Rotwein / Südafrika Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/e9090fecf717460197937f9677c919df-6002323000808_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/e9090fecf717460197937f9677c919df-6002323000808_iq.jpg","Golden Kaan","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[xolg2qhLMzamXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"24d80b0e891c5a0f70cd0ffbe27aef12","0000000166306","Peter Lehmann Barossa Shiraz Rotwein JG 2009","10.49","EUR",,"Rotwein - Australien - Barossa Valley. 91 PUNKTE im Wine Spectator (JG 2005), BESTER ROTWEIN ÜBERSEE urteilte Weinwirtschaft (JG 2004)","Weinkeller / Rotwein / Australien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/peter-lehmann-barossa-shiraz_750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/peter-lehmann-barossa-shiraz_750.jpg","Peter Lehmann","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qmVeCEOp2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7d00db942738562b62b12c75a453eba7","0000000166405","Rotkäppchen Sekt halbtrocken","4.49","EUR",,"Der Traditionssekt seit 1856 dauerhaft ausgezeichnete Qualität. Erfahrung und Können der Kellermeister bürgen für erlesenen Genuss.","Champagner / Sekt / Sekt / Rotkäppchen Sekt",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/rotkaeppchen_htr_5_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/rotkaeppchen_htr_5_z1.jpg","Rotkäppchen","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[zAp5kb603BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"a27b01c3413ec54fc33d425dfef5e752","0000000166412","Rotkäppchen Sekt mild","4.49","EUR",,"Der Traditionssekt seit 1856 dauerhaft ausgezeichnete Qualität.  Erfahrung und Können der Kellermeister bürgen für erlesenen Genuss.","Champagner / Sekt / Sekt / Rotkäppchen Sekt",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/rotkaeppchen_mild_5_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/rotkaeppchen_mild_5_z1.jpg","Rotkäppchen","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[EdEouzn03BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8192b4be487f7ba8c6e3ae88de7525b4","0000000166429","Rotkäppchen Sekt trocken","4.49","EUR",,"Der Traditionssekt seit 1856 dauerhaft ausgezeichnete Qualität. Erfahrung und Können der Kellermeister bürgen für erlesenen Genuss.","Champagner / Sekt / Sekt / Rotkäppchen Sekt",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/rotkaeppchen_trocken_5_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/rotkaeppchen_trocken_5_z1.jpg","Rotkäppchen","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[LqWcctD03BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7c0bbd086068799a6bda04ac87f13e61","0000000166740","Heidsieck Monopole Blue Top Champagner Brut","25.99","EUR",,"Champagner - Frankreich.","Champagner / Sekt / Champagner / Heidsieck Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/heidsieck-champagner-bluetop_3.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/heidsieck-champagner-bluetop_3.jpg","Heidsieck","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[cgd4aa90372ea3656.53120067]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"325bbfef2f388064c802d04a71decef4","0000000166788","Lanson Champagner Black Label","32.99","EUR",,"Garantie für einen unvergleichlichen Geschmack! Er ist ein angenehmer, rassiger, besonders fruchtiger Champagner von verführerischer Harmonie.","Champagner / Sekt / Champagner / Lanson Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/XUPWty1hBFBPvHEJmn8b78-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/XUPWty1hBFBPvHEJmn8b78-30.jpg","Lanson","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[u8wThUw4Bx0t2JmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7953318ba1826f4f0a0703f76afd6490","0000000166962","Glenfiddich 12 Jahre Single Malt Scotch Whisky","24.99","EUR",,"Mit seinem unverwechselbaren harmonischen Geschmack ist er der weltweite Klassiker unter den Single Malt Whiskies.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/glenfiddich12jahre_300_p1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/glenfiddich12jahre_300_p1.jpg","Glenfiddich","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[q0J4RHoZ1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"6f2e537e3022e49580c82900791eccac","0000000166986","Cragganmore 12 Jahre Single Malt Whisky","35.99","EUR",,"Schottland - Speyside. Einer der Classic Malts of Scotland.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cragganmore_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cragganmore_500_z1.jpg","Cragganmore","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[XFBiApWQoiSqWYcGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"a1b7d46ea09d445efca53db51efa9445","0000000167033","Delaforce Ruby Portwein","9.49","EUR",,"Eine erlesene Komposition. Ein kraftvoller und körperreicher junger Ruby Port, voller intensiver Geschmacksnoten nach Kirschen und Schwarzen Johannisbeeren.","Weinkeller / Portwein & Sherry",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/c8f8bfafefaf290d2ec87642c43d0604-5602418000419_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c8f8bfafefaf290d2ec87642c43d0604-5602418000419_iq.jpg","Delaforce","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[hIxW0QU03BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"61cece9168d90cae379c292dd5e3e7d1","0000000167118","Metaxa 5 Sterne","12.99","EUR",,"Seit 1888 wird Metaxa nach dem wohlgehüteten Familienrezept aus ausgesuchten Weinen, Weindestillaten, und Weinalkohol zu einer einzigartigen göttlich milden Komposition vermählt.","Dunkle Spirituosen / Brandy & Weinbrand / Metaxa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/metaxa5_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/metaxa5_600_z1.jpg","Metaxa","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[LAZfZSb13BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"06a84d29a8a792ea6b6ab9809bc7129b","0000000167200","Sibona La Grappa di Chardonnay","18.49","EUR",,"Frisch verarbeitet, erhält dieser Grappa sein feines, blumiges Bukett. Im Geschmack elegant, nachhaltig mit Fruchtaromen. Leichter, fruchtiger Abgang mit feiner Mandelnote.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/sibona-la-grappa-di-chardonnay.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sibona-la-grappa-di-chardonnay.jpg","Sibona","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[WxQWtaWp8ei4FrmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"49b9529e8b420eb1ede380d623eed930","0000000167538","Baron Philippe Rothschild Mouton Cadet Rouge","9.99","EUR",,"Rotwein - Frankreich - Bordeaux. Als Baron Philippe de Rothschild den Mouton Cadet kreierte, hatte er ihn noch als Zweitwein von Château Mouton Rothschild konzipiert, denn Cadet heißt übersetzt jüngster Sohn und Philippe war der Jüngste.","Weinkeller / Rotwein / Frankreich Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/mouton_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/mouton_500_z1.jpg","Baron Philippe Rothschild","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[pJB2Ebpt0PmwUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"3af518825e4d768951b64e055d2b35e6","0000000167540","Baron Philippe Rothschild 6x Mouton Cadet Rouge 2009 + Magnumflasche","53.94","EUR",,"Rotwein - Frankreich - Bordeaux.","Weinkeller / Sonderaktionen / ANGEBOTE",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/baron-mouton-mit-gratis-magnum.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/baron-mouton-mit-gratis-magnum.jpg","Baron Philippe Rothschild","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[npabefd495ad5931bcb45304624db6b8]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"1ef2e634c134c3583630faf64e7cc1f2","0000000167910","Martini Prosecco Frizzante","6.29","EUR",,"Martini Prosecco  paßt am besten zur leichten Küche. Er ist ideal als Aperitif, als Vergnügen oder zu besonderen Anlässen.","Champagner / Sekt / Prosecco / Martini",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/7f6412ea0b565ab3fb16195746cd6c97-8000570101987.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/7f6412ea0b565ab3fb16195746cd6c97-8000570101987.jpg","Martini","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[jAMGHHAeBx0t2JmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"fc1e3db9b197d12dd990b12d1be758d3","0000000167934","Cuarenta y Tres Likör 43","15.49","EUR",,"Spanien. Aromtischer Kräuterlikör mit verführerischer Vanille-Note.","Spirituosen / Liköre / Szene Drinks",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-8410221110150_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-8410221110150_iq.jpg","Cuarenta y Tres","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997dbab6e080.49454200]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ce670cfa115bbf774cacf9cff7a79c3f","0000000167941","Talisker 10 Jahre Single Malt Scotch Whisky","37.99","EUR",,"Isle of Skye Single Malt Whisky, einer der Classic Malts of Scotland.","Whisky / Alter / 0 - 10 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/talisker_gepa_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/talisker_gepa_500_z1.jpg","Talisker","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[lEsZYkLpRfSqWYcGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"40e238e47b0bc66d8fd046ad8a2dbf90","0000000167958","Dalwhinnie 15 Jahre Single Malt Scotch Whisky","42.99","EUR",,"North-Highland Single Malt, einer der Classic Malts of Scotland Whisky.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/dalwhinnie-whisky-15-jahre_500.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/dalwhinnie-whisky-15-jahre_500.jpg","Dalwhinnie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[x2K6pV822BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"c024a037ab4ab7293bd15740499c2478","0000000168029","Aperol Aperitivo - der leichte italienische Bitter","11.99","EUR",,"APEROL ist ein klassischer Bitter aus der norditalienischen Stadt Padua.","Spirituosen / Klare Spirituosen / Bitter",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-8002230000302.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-8002230000302.jpg","Aperol","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[l6l5hN0qCx0t2JmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2736c536b4a749836e358d96b7d6337a","0000000168142","Malibu Caribbean Rum Coconut","13.49","EUR",,"Der Original Rum mit Kokosnuss.","Spirituosen / Dunkle Spirituosen / Rum",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/maliburum_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/maliburum_z1.jpg","Malibu","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[L6cEDFugBx0t2JmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
